,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
1716,OTEX,2815241000.0,0.6622,0.349,0.086,0.0652,0.0519,0.4056,1.9741,0.7052,0.1147,0.1331,0.1271,0.0752,0.1174,-0.0174,39.022,11.6507,2.5559,Technology,9497826924.27,38.210565386063664,0.20695673838005446,4589281314836.065,2018
1718,SANM,7110130000.0,0.0652,0.034,-0.0134,-0.0649,0.0402,-0.0761,0.7896,0.4126,0.0226,0.0,0.0735,0.0,0.0933,0.0,0.0,8.5167,1.255,Technology,1841056744.59,42.37007386554786,0.04011645001229925,4589281314836.065,2018
1720,MOD,2103100000.0,0.1695,0.078,0.0106,0.0453,0.0522,0.0351,2.6835,0.9782,-0.015,0.0,0.0738,0.0,0.0996,-0.0124,45.9091,8.8989,2.069,Consumer Cyclical,1019316038.0,-28.835489589260746,0.06765378778361363,1506665142327.608,2018
1724,ELGX,156473000.0,0.5875,-0.28,-0.5094,-2.0106,-0.1858,-1.4225,-3.9586,4.9962,0.0736,0.0,-0.0337,0.0,-0.0778,0.0,0.0,0.0,1.7823,Healthcare,74486635.2,-78.6486483438769,0.0027110956529428683,2747473521236.533,2018
1725,KOPN,24465005.0,0.3529,-1.33,-1.4115,-0.7215,-2.0667,-0.8294,1.1444,0.0,-0.1496,0.0,-0.0186,0.0,-0.1284,0.0,0.0,0.0,1.5319,Technology,73135253.0,-63.63636388266382,0.0015936101533713123,4589281314836.065,2018
1731,UNFI,10226683000.0,0.1489,0.031,0.0162,0.0897,0.063,0.0998,1.0412,0.1911,0.0989,0.1119,0.1043,0.0839,0.0734,0.0574,9.753,6.1429,0.8740000000000001,Consumer Defensive,1614168502.66,-19.78021824469781,0.1023288228241657,1577432885584.61,2018
1733,SAH,9951630000.0,0.1453,0.027000000000000003,0.0052,0.0627,0.0326,0.0421,9.1176,3.0119,0.0314,0.0,0.0673,-0.0488,0.0692,-0.109,11.3719,11.2862,0.7139,Consumer Cyclical,588248269.76,121.04660516240564,0.039043066255002784,1506665142327.608,2018
1735,HZO,1177371000.0,0.2533,0.063,0.0334,0.1113,0.0761,0.1236,2.2223,0.6031,0.0094,0.0,0.1603,0.2227,0.1985,-0.0365,11.5537,9.6943,1.3043,Consumer Cyclical,551851614.05,-9.978426591771859,0.03662735657356874,1506665142327.608,2018
1739,SLGN,4448875000.0,0.155,0.136,0.0503,0.2542,0.0652,0.1296,3.696,2.6151,0.0694,0.0942,0.0658,0.0673,0.0888,0.1236,11.6355,8.023,2.9648,Consumer Cyclical,2612794703.52,36.973978352644345,0.17341575311708354,1506665142327.608,2018
1742,GPI,11601358000.0,0.1487,0.035,0.0136,0.14400000000000002,0.0488,0.1157,7.4364,2.7846,0.0903,0.0,0.0908,0.1044,0.0909,0.2593,6.7331,9.9131,0.8774,Consumer Cyclical,1010870150.4,86.90305423620852,0.06709321945540818,1506665142327.608,2018
1744,ROCK,1002372000.0,0.2418,0.112,0.0637,0.1069,0.099,0.2578,-0.7706,0.3526,-0.0049,0.0953,0.0322,0.0,-0.0202,0.3852,17.795,9.3839,1.9176,Basic Materials,1141186552.31,41.36770794643772,0.22785566846195704,500837464353.244,2018
1745,RNWK,69510000.0,0.745,-0.297,-0.3595,-0.4396,-0.605,-0.6896,1.802,0.0,-0.2,0.0,-0.2043,0.0,-0.1023,0.0,0.0,0.0,1.5314,Technology,86983158.57,-50.41322273338814,0.001895354688517436,4589281314836.065,2018
1747,ASTE,1171599000.0,0.1159,-0.048,-0.0516,-0.1034,-0.0846,-0.1071,-0.5704,0.1028,0.0159,0.0,0.0452,0.0,0.0607,0.0,0.0,0.0,1.1662,Industrials,688257491.08,30.369185926725496,0.03679756308851625,1870388779344.9854,2018
1750,CUTR,162720000.0,0.494,-0.076,-0.1891,-0.6633,-0.5796,-0.7283,2.8909,0.0,0.0611,0.0,0.1796,0.0,0.2029,0.0,0.0,0.0,5.1123,Healthcare,236643186.6,123.95248208803982,0.008613119827029158,2747473521236.533,2018
1751,UEPS,612889000.0,0.5031,0.257,0.1048,0.1002,0.0535,0.3778,-0.2386,0.0773,0.0837,-0.037000000000000005,0.0175,0.3184,-0.0707,-0.1778,8.0531,3.0516,0.8073,Industrials,517445901.7,-22.500002483526764,0.02766515215522255,1870388779344.9854,2018
1755,DIOD,1213989000.0,0.3586,0.217,0.0857,0.1117,0.0951,0.1121,-0.0933,0.2405,0.0864,0.1164,0.0643,0.2953,0.1142,0.6064,15.4354,6.064,1.7395,Technology,1620124717.78,76.04621525924156,0.03530236232288743,4589281314836.065,2018
1759,CBM,532093000.0,0.3696,0.28300000000000003,0.1737,0.1414,0.062,0.1387,1.3534,0.4589,0.0646,0.2615,0.0869,0.2646,0.0509,0.1515,13.5827,9.7547,1.9397,Healthcare,1267227903.36,55.25362998462671,0.046123389126955766,2747473521236.533,2018
1765,HSII,735655000.0,0.9733,0.111,0.067,0.1845,0.4229,0.2973,-3.4188,0.0,0.001,0.0111,0.0789,0.4932,0.0915,0.4076,11.9502,3.8036,2.2127,Industrials,591321010.87,4.849070124879686,0.031614871592476196,1870388779344.9854,2018
1768,LOPE,845501000.0,0.5014,0.383,0.2709,0.1887,0.1568,0.6736,-0.5895,0.0494,0.0934,0.3192,0.0583,0.1939,0.0161,0.1895,19.9875,13.6839,3.7753,Consumer Defensive,4627547479.5,2.4930471366137548,0.29335938928298627,1577432885584.61,2018
1770,HVT,817733000.0,0.5461,0.08800000000000001,0.0371,0.1104,0.0947,0.0917,-0.4049,0.185,0.0196,0.0,0.0345,0.0031,0.0276,0.0522,12.9517,5.032,1.4182,Consumer Cyclical,389484561.06,9.708431515461518,0.02585077135708439,1506665142327.608,2018
1773,KEX,2970697000.0,0.2726,0.13,0.0264,0.0244,0.0185,0.0195,3.6392,0.4389,0.0691,-0.0776,0.0469,-0.217,0.0766,-0.3216,51.4198,14.1036,1.255,Industrials,4032573760.0,31.739258365811963,0.21560083147056822,1870388779344.9854,2018
1774,SMTC,587847000.0,0.5987,0.198,0.062,0.0548,0.0644,0.0793,-0.6982,0.3406,0.0758,-0.0262,0.0024,-0.0284,0.0231,0.0983,66.6364,20.1635,3.6546,Technology,2432036019.7,14.626218367977504,0.05299383177574668,4589281314836.065,2018
1777,B,1495889000.0,0.3559,0.213,0.1111,0.1381,0.0614,0.203,2.6471,0.7847,0.0126,0.0758,0.0713,-0.0875,0.0964,0.1294,16.8616,11.2827,2.2976,Industrials,2751076782.3,15.517384601685677,0.1470858258283304,1870388779344.9854,2018
1779,SCHN,2364715000.0,0.1498,0.084,0.0662,0.2349,0.1104,0.2567,0.5197,0.1612,-0.0367,-0.0431,-0.0272,0.0,0.0645,0.0,4.6555,4.1149,1.0849,Industrials,710110023.45,2.433582561597459,0.037965904805025735,1870388779344.9854,2018
1780,OMN,769800000.0,0.2477,0.083,0.0269,0.3594,0.0556,0.0637,4.2,5.6059,-0.0146,0.0,-0.0481,0.0177,-0.0228,0.0,17.7174,9.915,6.3106,Basic Materials,365761665.8,37.738412077726274,0.07303001309463261,500837464353.244,2018
1782,HSON,66932000.0,0.6291,0.125,0.1175,0.1943,-1.5851,0.1888,-4.8496,0.0,-0.2625,0.0,-0.3481,0.0,-0.4699,0.5159,5.625,0.32299999999999995,1.1054,Industrials,43263922.5,-18.707483235929878,0.0023130978424256337,1870388779344.9854,2018
1785,GVA,3318414000.0,0.1173,0.054000000000000006,0.0128,0.0314,0.0329,0.0329,-1.1324,0.2829,0.0069,-0.1137,0.0545,0.0,0.0812,-0.1413,41.5258,9.4244,1.3985,Industrials,1889019941.04,-30.454268670643128,0.10099611171221522,1870388779344.9854,2018
1789,ODFL,4043695000.0,0.8271,0.259,0.1498,0.226,0.1703,0.1951,-0.1389,0.0168,0.1041,0.2461,0.1272,0.2532,0.1234,0.2748,16.7104,9.5119,3.7543,Industrials,10095325406.05,54.443879647136825,0.5397447588188273,1870388779344.9854,2018
1795,WLTW,8513000000.0,1.0,0.21,0.0816,0.0705,0.0314,0.3372,1.9832,0.4644,0.0262,-0.0014,0.0376,-0.0033,0.0519,-0.0082,28.707,13.0316,2.0029,Financial Services,19732470784.62,36.773140074151584,4.053664614879505,486781040350.2399,2018
1797,FCFS,1780858000.0,0.5429,0.156,0.086,0.1162,0.0955,0.1686,0.5055,0.4483,0.1405,0.0,0.1219,0.038,0.1704,0.1698,21.155,11.9358,2.4059,Financial Services,3171260755.25,13.507233332778418,0.6514758161016854,486781040350.2399,2018
1799,URG,23496000.0,0.4806,0.389,0.193,0.0874,0.0365,0.0625,0.091,0.2828,0.0,0.0,0.2024,0.0,-0.2136,0.0,21.6667,11.4102,1.9981,Basic Materials,103445809.35,-9.230769936149667,0.020654566942907245,500837464353.244,2018
1803,LM,3140322000.0,1.0,0.119,0.0908,0.0745,0.035,0.2604,2.7809,0.6138,0.0063,0.0544,0.1289,0.0,0.1407,0.1702,12.9208,11.6442,0.8654,Financial Services,3309752275.2,45.63229928722315,0.6799262914633295,486781040350.2399,2018
1805,LXU,378160000.0,0.0419,0.12,-0.191,-0.2111,-0.0153,-0.0712,9.0195,1.2676,-0.0932,0.0,-0.1575,0.0,-0.1169,0.0,0.0,12.5141,0.4616,Basic Materials,157973794.32,-27.08333954215025,0.03154192838269383,500837464353.244,2018
1806,SON,5390938000.0,0.1931,0.128,0.0582,0.1783,0.0768,0.1877,1.8384,0.7874,0.027000000000000003,0.0663,0.025,0.08800000000000001,0.0311,0.0816,17.0288,9.5465,3.0371,Consumer Cyclical,5302857376.74,21.516872223684693,0.3519599164913149,1506665142327.608,2018
1808,ROP,5191200000.0,0.6317,0.275,0.1819,0.122,0.0649,3.2431,3.2009,0.6386,0.0691,0.1125,0.0902,0.11,0.1221,0.0977,29.1279,22.4781,3.5543,Industrials,27566391208.08,33.61855153726752,1.473832152571714,1870388779344.9854,2018
1809,NLS,396753000.0,0.4581,0.077,0.0369,0.0803,0.0761,0.1483,-1.0324,0.1752,0.0375,0.0,0.1336,-0.206,0.071,-0.1695,22.2449,9.5982,1.7733,Consumer Cyclical,324679193.8,-84.36103605340747,0.021549525815564536,1506665142327.608,2018
1812,MSTR,497638000.0,0.8001,0.049,0.0452,0.0425,0.1212,0.0393,-23.8586,0.0,0.0373,-0.056,-0.0301,-0.2314,-0.0213,-0.4037,64.5202,36.7195,2.7432,Technology,1464959583.5,10.935674541215699,0.031921328918411054,4589281314836.065,2018
1814,RBA,1170026000.0,0.5441,0.225,0.1038,0.1462,0.0867,0.1869,1.6145,0.8803,0.1232,0.015,0.1985,0.0509,0.3099,-0.0404,29.2143,15.0989,4.2865,Industrials,3554845782.32,33.0048460934448,0.19005919098621388,1870388779344.9854,2018
1819,GRMN,3347444000.0,0.5914,0.275,0.2073,0.1667,0.1581,0.2883,-1.5061,0.0,-0.0021,-0.0032,0.0597,0.0355,0.0763,0.1692,17.2065,12.1351,3.0128,Technology,12542262107.76,60.15242516179925,0.2732946892406404,4589281314836.065,2018
1834,ACTG,131506000.0,0.4256,0.17,-0.0453,-0.0315,-0.6056,-0.035,-7.399,0.0,0.0485,0.0,-0.0059,0.0,0.0138,0.0,0.0,0.0,0.7809999999999999,Industrials,147925170.62,-14.19354297864185,0.00790879266672054,1870388779344.9854,2018
1836,EPC,2234400000.0,0.464,0.147,0.0462,0.0592,0.0428,0.1569,3.1284,0.7434,-0.0572,-0.1029,0.0101,-0.218,0.0203,0.0,24.2053,10.6734,1.4246,Consumer Defensive,2485317352.14,-16.818919749923133,0.15755455429210988,1577432885584.61,2018
1838,AMWD,1250274000.0,0.2043,0.122,0.0505,0.1086,0.0484,0.1488,4.7516,1.3995,0.0535,0.282,0.1074,0.4028,0.1123,0.1735,21.6316,14.1665,2.4735,Basic Materials,1438773726.0,79.29319007505968,0.28727358243017204,500837464353.244,2018
1840,MSM,3203878000.0,0.4348,0.151,0.1028,0.2373,0.133,0.3399,1.011,0.3859,0.0737,0.0662,0.0772,0.09,0.0619,0.1568,14.786,11.1034,3.5028,Industrials,4882788548.0,7.250600762573521,0.26105741233702034,1870388779344.9854,2018
1843,GEF,3873800000.0,0.2037,0.119,0.0541,0.189,0.0957,0.1397,1.7716,0.8216,-0.0005,-0.0169,-0.0185,0.075,0.0223,0.4268,13.2865,6.6956,2.0473,Consumer Cyclical,2267987889.2,25.23305363654463,0.15053032193313,1506665142327.608,2018
1847,GGG,1653292000.0,0.5338,0.28600000000000003,0.2063,0.4536,0.2593,0.5225,0.3074,0.369,0.0806,0.1171,0.1057,0.1229,0.09,-0.0019,20.1569,14.7794,9.1025,Industrials,6843889440.0,26.814767293324962,0.3659073191401815,1870388779344.9854,2018
1849,TDS,5109000000.0,0.5428,0.242,0.0264,0.0296,0.0161,0.0278,1.2144,0.5349,0.0121,0.0554,0.0019,-0.0162,-0.0155,-0.1566,27.1167,4.1871,0.7992,Communication Services,3674205517.78,-20.978749336335348,0.49335719736954353,744735363620.9099,2018
1852,GTLS,1084300000.0,0.2729,0.16,0.0812,0.0995,0.0304,0.1341,2.4556,0.6155,0.0277,0.0018,-0.0217,0.0058,0.0078,0.0,22.9788,14.1446,2.3005,Industrials,2029200086.83,2.3351038465338254,0.10849081801809304,1870388779344.9854,2018
1853,SKYW,3221679000.0,0.7098,0.255,0.087,0.1427,0.0592,0.055,3.0082,1.6087,0.0025,0.107,-0.0055,0.3648,0.0079,0.3279,8.2352,5.818,1.1693,Industrials,2307785903.21,43.47331205922944,0.1233853586321338,1870388779344.9854,2018
1854,CONN,1516031000.0,0.5248,0.094,0.0043,0.0121,0.0438,0.0061,6.9765,2.039,0.0318,-0.1903,0.1305,-0.3356,0.0584,-0.4956,158.5714,14.3022,1.9546,Consumer Cyclical,1044640347.3,-36.72114202451128,0.06933460647308547,1506665142327.608,2018
1855,EZPW,813515000.0,0.5936,0.136,0.048,0.0526,0.0653,0.0694,-0.9146,0.5613,0.0306,-0.0553,-0.002,0.1152,0.041,0.0,14.3973,4.2644,0.7707,Financial Services,572421022.67,-15.802470981811194,0.11759312200371277,486781040350.2399,2018
1858,NPO,1532000000.0,0.3127,0.097,0.0128,0.0229,0.0356,0.0264,2.2534,0.542,0.0419,-0.0925,0.0623,-0.0629,0.1043,0.0,63.9362,10.6299,1.4532,Industrials,1246433312.3,10.261649719540847,0.06664033307217036,1870388779344.9854,2018
1862,MLNX,1088743000.0,0.6431,0.196,0.1233,0.1031,0.0748,0.2227,-2.0522,0.0,0.1965,0.1357,0.1803,0.0,0.1321,0.0823,36.3701,21.088,3.8163,Technology,4944246053.58,27.535920557307854,0.1077346476363612,4589281314836.065,2018
1868,GEL,2912770000.0,0.2178,0.185,-0.0021,-0.0036,0.0198,-0.0012,6.3632,2.029,-0.0804,0.0,-0.1356,0.0,0.029,0.0,0.0,10.573,1.3383,Energy,2264038156.46,20.514678771913786,0.20226313245579514,1119352859303.12,2018
1870,HEP,506220000.0,0.7107,0.696,0.3533,0.4184,0.08,0.1156,4.024,3.3238,0.0373,0.0814,-0.0166,0.0453,-0.0765,-0.1005,16.8,12.5716,7.0455,Energy,3011372140.56,-14.534403000787686,0.26902795803235824,1119352859303.12,2018
1874,SHLO,1139944000.0,0.1018,0.056,0.0101,0.0575,0.0257,0.0283,3.6291,1.2363,0.0468,0.0172,0.0354,-0.172,-0.0753,0.131,18.551,6.9875,1.062,Industrials,212692955.85,-42.11382296626048,0.011371590666005042,1870388779344.9854,2018
1879,ITT,2745100000.0,0.3232,0.182,0.1216,0.1831,0.0983,0.2583,-0.8886,0.0638,-0.1301,-0.0798,0.0267,-0.0665,0.0418,-0.0097,12.6693,7.5548,2.3229,Industrials,4228452000.0,53.01086882956589,0.226073426375067,1870388779344.9854,2018
1880,MTRX,1091553000.0,0.0842,0.01,-0.0105,-0.036000000000000004,-0.0256,-0.06,-5.9318,0.0,0.0395,0.0,0.0347,0.0,-0.0687,0.0,0.0,40.7641,1.5823,Energy,504268132.4,26.4787118174428,0.045049970454709355,1119352859303.12,2018
1885,MDP,2264200000.0,0.6166,0.083,0.0293,0.0605,0.0118,0.0521,14.3358,2.857,0.0431,-0.0642,0.0879,-0.1187,0.1209,-0.2163,35.5068,26.8646,2.1499,Consumer Cyclical,2357913507.75,-33.789458528101314,0.1564988424771891,1506665142327.608,2018
1887,WWE,930160000.0,0.3451,0.213,0.1071,0.3149,0.4164,0.3764,-0.7345,0.6764,0.052000000000000005,0.075,0.1209,1.0339,0.1129,0.5909,58.375,28.7486,18.437,Consumer Cyclical,5830016717.28,-11.983529676767269,0.3869484036959505,1506665142327.608,2018
1889,EHC,4277300000.0,1.0,0.177,0.0683,0.2289,0.0953,0.1799,3.1472,1.9695,0.0708,-0.0018,0.1136,-0.0406,0.0783,0.1339,20.7047,11.1977,4.7313,Healthcare,6103874012.2,15.05805362351137,0.22216316062812785,2747473521236.533,2018
1890,PEGA,891581000.0,0.6615,0.015,0.0119,0.0171,-0.024,0.0381,-15.0831,0.0,0.1451,-0.0116,0.1111,-0.2305,0.0834,-0.3423,341.6429,258.6409,6.0549,Technology,3764252137.33,67.44319839919973,0.08202269329537633,4589281314836.065,2018
1891,NOVT,614337000.0,0.4257,0.173,0.0799,0.1334,0.0825,0.2021,1.1804,0.5631,-0.0131,0.0,0.136,0.4566,0.1765,0.1095,43.1507,21.8903,5.9702,Technology,2199022623.0,38.01498113963244,0.04791649219434594,4589281314836.065,2018
1892,DTE,14212000000.0,0.2216,0.204,0.0788,0.1094,0.0299,0.0547,4.848,1.3912,0.0321,0.0619,0.073,0.1038,0.1078,0.1507,17.8479,11.765,1.9502,Utilities,20066330147.2,24.09653161015759,2.6306319832474006,762795034614.7997,2018
1893,MYGN,743700000.0,0.7617,0.239,0.1792,0.138,0.0425,0.4963,-0.9629,0.0096,0.1557,0.135,0.0717,0.0109,0.0185,0.1953,19.6406,13.8555,2.7323,Healthcare,2636186106.78,-6.103449854357487,0.09594946362189337,2747473521236.533,2018
1896,PXLW,76554000.0,0.5157,0.004,-0.0604,-0.0936,-0.105,-0.1596,-72.5468,0.0,-0.0971,0.0,-0.026,0.0,-0.0354,0.0,0.0,248.1781,2.1575,Technology,106159966.5,20.987656319619237,0.002313215495350216,4589281314836.065,2018
1898,AEIS,718892000.0,0.5086,0.259,0.2045,0.2423,0.303,0.3004,-1.8928,0.0,0.1062,0.0,0.1946,0.3594,0.218,0.0,11.4176,6.9981,2.7166,Technology,1652335131.15,64.24452007938794,0.036004224143078564,4589281314836.065,2018
1900,LHCG,1809963000.0,0.3611,0.062,0.0351,0.0483,0.0445,0.2645,1.735,0.1851,0.1188,0.0317,0.1126,0.1202,0.1196,0.0756,40.6407,28.0298,2.1966,Healthcare,2945388021.96,47.96992133692562,0.10720350893989301,2747473521236.533,2018
1901,NDAQ,4277000000.0,0.5906,0.333,0.1071,0.0841,0.0702,2.6023,2.0906,0.7031,0.0365,0.0594,0.0636,0.0399,0.0798,0.0234,29.4477,11.4824,2.4544,Financial Services,13373974610.82,34.819929223866424,2.747431288859853,486781040350.2399,2018
1902,NFG,1592668000.0,0.5306,0.464,0.2458,0.2021,0.0605,0.0371,2.5716,1.1002,-0.0441,0.034,-0.0326,0.0794,-0.0384,0.0,12.3004,9.0908,2.4886,Energy,4821002695.82,-5.370280568278667,0.4306955269512984,1119352859303.12,2018
1905,WCC,8176601000.0,0.1917,0.051,0.0278,0.1065,0.0625,0.1531,2.7430000000000003,0.5813,0.0186,0.0001,0.006,-0.0488,-0.0063,-0.0089,9.8563,8.112,1.0496,Industrials,2241168384.0,23.62614125274211,0.11982366493798484,1870388779344.9854,2018
1906,BRC,1173851000.0,0.5012,0.154,0.0776,0.1211,0.1394,0.2407,-0.7131,0.07,-0.0211,-0.032,0.0014,0.0,-0.0019,2.1168,21.733,10.2434,2.6356,Industrials,1979027880.75,34.22849602326792,0.10580837003540303,1870388779344.9854,2018
1914,EE,903603000.0,0.2973,0.322,0.0933,0.0724,0.0312,0.0286,4.8802,1.2322,-0.004,0.0184,0.0009,-0.0118,0.0186,0.0076,24.2174,11.8833,1.7458,Utilities,2039887503.63,43.0387987572464,0.26742275592553033,762795034614.7997,2018
1915,VRTU,1020669000.0,0.2892,0.068,0.0012,0.003,0.0535,0.0028,0.8445,0.7158,0.1619,-0.2571,0.2102,-0.4817,0.2769,-0.6933,0.0,20.7875,3.302,Technology,1382310331.71,9.864284234343724,0.03012040964325539,4589281314836.065,2018
1917,MEET,178613495.0,1.0,0.099,0.0064,0.0058,0.0117,0.0844,0.4789,0.1868,0.8813,0.0,0.1816,0.0,0.2495,-0.5085,231.5,19.811,1.7426,Technology,342348807.01,6.144077364003662,0.007459747693026944,4589281314836.065,2018
1918,UTHR,1627800000.0,0.8779,0.4970000000000001,0.362,0.2113,0.298,0.2689,-1.4417,0.0897,0.198,0.0,0.109,0.3119,0.055,-0.0148,8.0428,4.4278,1.6988,Healthcare,4746643684.2,-18.17928417782662,0.17276394649524104,2747473521236.533,2018
1919,CALM,1502932000.0,0.2402,0.114,0.0838,0.1321,0.0881,0.1391,-1.8961,0.0064,0.0486,-0.0206,0.0297,0.199,-0.0172,-0.0805,17.8462,11.272,2.3553,Consumer Defensive,2256538302.4,1.8006005938353835,0.14305130335632046,1577432885584.61,2018
1930,AME,4845872000.0,0.3425,0.262,0.1605,0.1834,0.0907,0.6875,1.7951,0.6206,0.0707,0.1254,0.0734,0.0972,0.0822,0.1102,20.089,14.1742,3.6645,Technology,15714251304.4,48.729993225128794,0.3424120298226114,4589281314836.065,2018
1931,BKNG,14527000000.0,1.0,0.381,0.2752,0.4551,0.2598,0.7259,0.4277,0.9845,0.2037,0.3364,0.1808,0.1779,0.1913,0.1894,20.4417,14.8579,9.043,Consumer Cyclical,79799005518.12,19.285011251285614,5.296399530080094,1506665142327.608,2018
1934,SR,1965000000.0,0.2273,0.231,0.109,0.095,0.028,0.0615,5.7459,1.1657,-0.0893,0.0195,0.0038,0.1643,-0.0436,0.1124,16.5678,13.7805,1.6073,Utilities,3651721460.44,18.485329861111108,0.478729054953021,762795034614.7997,2018
1937,AMED,1662578000.0,0.4028,0.108,0.0718,0.2478,0.2042,3.8386,-0.0718,0.0153,0.0122,0.0105,0.0487,0.0,0.0934,0.0,32.1731,20.8103,7.7669,Healthcare,3734473828.89,45.42603236118264,0.13592392428987835,2747473521236.533,2018
1942,KEM,1200181000.0,0.2828,0.289,0.2117,0.5478,0.1054,0.319,0.1089,0.6998,-0.0285,0.0,0.0437,0.0,0.0781,0.0,3.6528,2.9767,2.1655,Technology,994555630.53,54.16116407740152,0.02167127186809917,4589281314836.065,2018
1947,IIIN,453217000.0,0.1562,0.123,0.08,0.1501,0.1244,0.1579,-0.7908,0.0,0.0165,-0.0268,0.0322,0.2379,-0.0075,0.1727,18.2526,11.1217,2.7487,Basic Materials,661882989.84,-10.501707441649502,0.13215524735049963,500837464353.244,2018
1950,SCSC,3846260000.0,0.1134,0.028,0.0086,0.0383,0.0541,0.0457,2.0814,0.2879,0.061,-0.0483,0.0779,0.008,0.1017,-0.1723,31.4615,11.8045,1.2075,Technology,1045901425.8,7.256893888633653,0.022790091825899778,4589281314836.065,2018
1957,LUNA,42917245.0,0.4529,0.289,0.2564,0.1765,0.0253,0.1843,-3.3668,0.0117,-0.0742,0.0,0.0399,0.0,-0.0665,0.5827,8.5897,4.1836,1.4904,Technology,93586943.35,117.61194535474479,0.0020392505259473953,4589281314836.065,2018
1962,GWR,2348550000.0,0.6468,0.289,0.1041,0.0714,0.0372,0.0514,3.4758,0.7171,0.0762,0.061,0.0615,-0.041,0.0369,0.0104,18.0978,9.8918,1.2536,Industrials,4362145233.62,51.39376852954315,0.23322131108740046,1870388779344.9854,2018
1964,HUBB,4481700000.0,0.2902,0.152,0.0804,0.2023,0.0899,0.2757,2.3391,1.0071,0.0543,0.0517,0.0875,0.0357,0.1183,0.1118,15.1202,10.3088,3.0521,Technology,5434567352.92,53.37464262836802,0.11841870175513809,4589281314836.065,2018
1966,GLOW,12557000.0,0.3949,-0.477,-0.5708,-1.0495,-0.8734,-2.0358,0.3353,0.0,-0.1902,0.0,-0.249,0.0,-0.2864,0.0,0.0,0.0,0.939,Communication Services,6475690.0,6.923079744598672,0.0008695290053791911,744735363620.9099,2018
1967,GTT,1490800000.0,0.4504,0.073,-0.1633,-0.5869,0.0061,-0.14300000000000002,29.0494,7.7967,0.2063,0.0,0.3265,0.0,0.4027,0.0,0.0,40.8796,3.1516,Communication Services,1294231716.96,-51.07758617145978,0.17378410911863162,744735363620.9099,2018
1974,VVI,1296184000.0,0.0679,0.102,0.0379,0.1127,0.0666,0.3111,1.3953,0.5275,0.0147,0.0126,0.06,0.1756,0.0532,0.2196,20.8708,9.0705,2.3094,Industrials,1018857147.7,36.49312262791718,0.05447301432469063,1870388779344.9854,2018
1975,MRCY,493184000.0,0.458,0.17800000000000002,0.0829,0.053,0.0317,0.1314,1.465,0.2526,0.0185,0.0,0.1037,0.0,0.1302,0.3942,43.7955,22.6422,2.3377,Technology,1857242831.24,51.32472822682306,0.04046914328908039,4589281314836.065,2018
1978,LCII,2475807000.0,0.2102,0.108,0.06,0.2103,0.1182,0.2211,1.0461,0.4156,0.1543,0.2712,0.1769,0.2238,0.1941,0.2446,11.322,7.3715,2.3729,Consumer Cyclical,1684537016.0,64.65887127924765,0.11180566727637983,1506665142327.608,2018
1980,ICFI,1337973000.0,0.3591,0.08900000000000001,0.0459,0.093,0.0624,0.3787,1.5894,0.3035,0.041,0.0523,0.0817,0.1041,0.0672,0.1706,19.8104,11.8715,1.8479,Industrials,1220930426.08,42.79074125445402,0.06527682584299788,1870388779344.9854,2018
1981,ACIW,1009780000.0,0.5738,0.228,0.0683,0.0657,0.0463,0.2012,2.2683,0.6408,0.0799,0.1924,0.0347,0.0185,-0.0077,-0.0653,46.8983,16.1801,3.0985,Industrials,3209156777.15,39.609433462626356,0.17157699044119878,1870388779344.9854,2018
1987,RRGB,1338563000.0,0.2036,0.063,-0.0048,-0.0168,-0.01,-0.013,2.1852,0.5318,0.0657,0.0,0.076,0.0,0.0482,0.0,0.0,6.2810000000000015,0.9055,Consumer Cyclical,346775553.44,23.34702985851991,0.023016099841818564,1506665142327.608,2018
1989,CECE,337339000.0,0.3306,0.068,-0.0211,-0.0399,0.0254,-0.0899,1.3845,0.4265,-0.0242,0.0,-0.0019,0.0,-0.0868,0.0,0.0,11.6825,1.3159999999999998,Industrials,235915625.25,11.824816847541097,0.012613186512625371,1870388779344.9854,2018
1990,IART,1472441000.0,0.6119,0.158,0.0413,0.0442,0.0254,0.0748,5.2203,0.9843,0.042,0.0393,0.077,0.0,0.1157,0.0,61.7808,21.7209,2.7947,Healthcare,3841597028.5,33.24187595536403,0.1398228954276161,2747473521236.533,2018
2002,SCVL,1019154000.0,0.2907,0.06,0.0186,0.0616,0.0759,0.0541,-0.7845,0.0,0.0634,0.0586,0.0791,-0.0455,0.0974,-0.0329,18.9478,5.2208,1.1359,Consumer Cyclical,369379068.3,7.026483430252756,0.02451633464681846,1506665142327.608,2018
2003,CORE,16395300000.0,0.0529,0.008,0.0028,0.0802,0.0446,0.0544,2.7671,0.6977,0.0949,0.0878,0.1091,0.0181,0.1415,-0.0391,23.4848,10.7506,1.8739,Consumer Defensive,1062611141.25,15.866316939613561,0.06736331865277344,1577432885584.61,2018
